STATE_ID,DISTRICT_ID,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
35,2,2008,0,0,0,0,0,0,0,0,0,0
35,351,2008,0,0,0,0,0,0,0,0,0,0
35,439,2008,0,0,0,0,0,0,0,0,0,0
35,590,2008,0,0,0,0,0,0,0,0,0,1
35,68,2009,0,0,0,0,0,0,1,2,0,1
35,167,2010,0,0,0,0,0,0,0,0,0,0
35,496,2010,0,0,0,0,0,0,0,0,0,0
35,708,2010,0,0,0,0,0,0,0,0,0,0
35,112,2011,0,0,0,0,0,0,0,0,0,0
35,798,2011,0,0,0,0,0,0,0,0,0,0
35,82,2012,0,0,0,0,0,0,1,0,0,1
35,115,2012,0,0,0,0,0,0,0,0,0,0
35,189,2012,0,1,0,0,0,0,1,2,0,4
35,315,2012,0,0,0,0,0,0,0,0,0,2
35,367,2012,0,0,0,0,0,0,0,0,0,0
35,709,2012,0,0,0,0,0,0,0,0,0,0
35,182,2013,0,0,1,0,0,0,1,0,0,0
35,418,2013,0,0,0,0,0,0,0,0,0,0
35,528,2013,0,0,0,0,0,0,0,0,0,0
